row,pass,gen_q1,gen_q2,gen_q3,flag1,flag2,flag3,cos1,cos2,cos3,mean_cosine,n_flagged,all_noncommittal,score,baseline_score,baseline_zero,deepeval_score,deferral_label,question,category,source,ends_in_question,n_referral_phrases,referral_density_per_1k,response_len,first_referral_pos_frac,substantive_precedes_referral
155,2,Can what you eat influence your cancer risk?,Can what you eat influence your cancer risk?,Can what you eat influence your cancer risk?,0,0,0,0.963303351478008,0.963303351478008,0.963303351478008,0.963303351478008,0,False,0.963303351478008,0.9633033515,False,0.7777777778,COMMITS,Does what I eat actually affect my cancer risk?,Diet,manual,True,0,0.0,902,,
155,3,Can what you eat influence your cancer risk?,Can what you eat influence your cancer risk?,Can what you eat influence your cancer risk?,0,0,0,0.963303351478008,0.963303351478008,0.963303351478008,0.963303351478008,0,False,0.9633655964460336,0.9633033515,False,0.7777777778,COMMITS,Does what I eat actually affect my cancer risk?,Diet,manual,True,0,0.0,902,,
156,1,What is the recommended amount of physical activity for cancer survivors?,What is the recommended amount of physical activity for cancer survivors?,What is the recommended amount of physical activity for cancer survivors?,1,1,1,0.9054330098056702,0.9054330098056702,0.9054330098056702,0.90543300980567,3,True,0.0,0.0,True,0.7777777778,COMMITS,"What is the recommended level of exercise I should aim for to help reduce my risk of cancer, and does it vary depending on the type of cancer?",rag_grounded,deepeval,True,0,0.0,774,,
156,2,What is the recommended amount of physical activity for cancer survivors?,What is the recommended amount of physical activity for cancer survivors?,What is the recommended amount of physical activity for cancer survivors?,1,1,1,0.9054568467424856,0.9054568467424856,0.9054568467424856,0.9054568467424856,3,True,0.0,0.0,True,0.7777777778,COMMITS,"What is the recommended level of exercise I should aim for to help reduce my risk of cancer, and does it vary depending on the type of cancer?",rag_grounded,deepeval,True,0,0.0,774,,
156,3,What is the recommended amount of physical activity for cancer survivors?,What is the recommended amount of physical activity for cancer survivors?,What is the recommended amount of physical activity for cancer survivors?,1,1,1,0.9054330098056702,0.9054330098056702,0.9054330098056702,0.90543300980567,3,True,0.0,0.0,True,0.7777777778,COMMITS,"What is the recommended level of exercise I should aim for to help reduce my risk of cancer, and does it vary depending on the type of cancer?",rag_grounded,deepeval,True,0,0.0,774,,
157,1,How can staying active after cancer treatment affect the risk of cancer recurrence?,Can staying active after cancer treatment reduce the risk of cancer recurrence?,How can staying active after cancer treatment affect the risk of cancer recurrence?,0,0,0,0.9650160788988772,0.9778658166496254,0.9650160788988772,0.9692993248157932,0,False,0.9692993248157932,0.9691622642,False,0.7777777778,COMMITS,Can staying active after cancer treatment reduce my chances of the cancer coming back?,Physical Activity,manual,True,0,0.0,531,,
157,2,How can staying active after cancer treatment affect the risk of cancer recurrence?,How can staying active after cancer treatment affect the risk of cancer recurrence?,Can staying active after cancer treatment help reduce the risk of cancer recurrence?,0,0,0,0.9650160788988772,0.9650160788988772,0.9792153866471532,0.969749181481636,0,False,0.969749181481636,0.9691622642,False,0.7777777778,COMMITS,Can staying active after cancer treatment reduce my chances of the cancer coming back?,Physical Activity,manual,True,0,0.0,531,,
157,3,How can staying active after cancer treatment affect the risk of cancer recurrence?,Can staying active after cancer treatment help reduce the risk of cancer recurrence?,How can staying active after cancer treatment affect the risk of cancer recurrence?,0,0,0,0.9650160788988772,0.9792153866471532,0.9650160788988772,0.9697491814816358,0,False,0.9697556753545832,0.9691622642,False,0.7777777778,COMMITS,Can staying active after cancer treatment reduce my chances of the cancer coming back?,Physical Activity,manual,True,0,0.0,531,,
158,1,How does physical activity affect cancer mortality rates?,How can physical activity affect cancer mortality rates?,How does physical activity affect cancer mortality rates?,0,0,0,0.938801810961588,0.9381147252847822,0.938801810961588,0.938572782402653,0,False,0.938572782402653,0.9426194735,False,0.75,COMMITS,How much does being physically active lower my risk of dying from cancer?,Physical Activity,manual,True,0,0.0,770,,
158,2,How can physical activity impact cancer mortality rates?,How can physical activity impact cancer mortality rates?,How does physical activity affect cancer mortality rates?,0,0,0,0.9344345441314974,0.934465801710453,0.9388778101202784,0.9359260519874096,0,False,0.9358902997415276,0.9426194735,False,0.75,COMMITS,How much does being physically active lower my risk of dying from cancer?,Physical Activity,manual,True,0,0.0,770,,
158,3,How does physical activity affect cancer mortality rates?,How does physical activity affect cancer mortality rates?,How does physical activity affect cancer mortality rates?,0,0,0,0.938801810961588,0.938801810961588,0.938801810961588,0.938801810961588,0,False,0.938801810961588,0.9426194735,False,0.75,COMMITS,How much does being physically active lower my risk of dying from cancer?,Physical Activity,manual,True,0,0.0,770,,
159,1,Can lifting weights help reduce the risk of cancer?,Can lifting weights help reduce the risk of cancer?,Can lifting weights help reduce the risk of cancer?,0,0,0,0.9877354467000732,0.9877354467000732,0.9877354467000732,0.9877354467000732,0,False,0.9877354467000732,0.9877354467,False,0.7272727273,COMMITS,Can lifting weights actually help reduce my risk of getting cancer?,Physical Activity,manual,True,0,0.0,824,,
159,2,Can lifting weights help reduce the risk of cancer?,Can lifting weights help reduce the risk of cancer?,Can lifting weights help reduce the risk of cancer?,0,0,0,0.9877354467000732,0.9877354467000732,0.9877354467000732,0.9877354467000732,0,False,0.9877354467000732,0.9877354467,False,0.7272727273,COMMITS,Can lifting weights actually help reduce my risk of getting cancer?,Physical Activity,manual,True,0,0.0,824,,
159,3,Can lifting weights help reduce the risk of cancer?,Can lifting weights help reduce the risk of cancer?,Can lifting weights help reduce the risk of cancer?,0,0,0,0.9877354467000732,0.9877354467000732,0.9877354467000732,0.9877354467000732,0,False,0.9877354467000732,0.9877354467,False,0.7272727273,COMMITS,Can lifting weights actually help reduce my risk of getting cancer?,Physical Activity,manual,True,0,0.0,824,,
160,1,What is the recommended amount of exercise to lower cancer risk?,What is the recommended amount of exercise to lower cancer risk?,What is the recommended amount of exercise to lower cancer risk?,0,0,0,0.9513034604107272,0.9513034604107272,0.9513034604107272,0.9513034604107272,0,False,0.9512943977519196,0.9513034604,False,0.7142857143,COMMITS,How much exercise do I need to lower my cancer risk — is there a target to aim for?,Physical Activity,manual,True,0,0.0,650,,
160,2,What is the recommended amount of exercise to lower cancer risk?,What is the recommended amount of exercise to lower cancer risk?,What is the recommended amount of exercise to lower cancer risk?,0,0,0,0.95129965291003,0.95129965291003,0.9513034604107272,0.9513009220769292,0,False,0.9513034604107272,0.9513034604,False,0.7142857143,COMMITS,How much exercise do I need to lower my cancer risk — is there a target to aim for?,Physical Activity,manual,True,0,0.0,650,,
160,3,What is the recommended amount of exercise to lower cancer risk?,What is the recommended amount of exercise to lower cancer risk?,What is the recommended amount of exercise to lower cancer risk?,0,0,0,0.9513034604107272,0.9513034604107272,0.9513034604107272,0.9513034604107272,0,False,0.9513034604107272,0.9513034604,False,0.7142857143,COMMITS,How much exercise do I need to lower my cancer risk — is there a target to aim for?,Physical Activity,manual,True,0,0.0,650,,
161,1,What is the impact of exercise on blood pressure and how can it benefit cancer survivors?,What is the impact of exercise on blood pressure and overall well-being for cancer survivors?,What is the impact of exercise on blood pressure and overall well-being for cancer survivors?,0,0,0,0.8805590167274086,0.873358711626417,0.873358711626417,0.8757588133267475,0,False,0.8757588133267475,0.8805261353,False,0.6,COMMITS,"Does exercise actually lower blood pressure, or is that just something people say?",Blood Pressure,manual,True,0,0.0,724,,
161,2,What is the impact of exercise on blood pressure and how can it benefit cancer survivors?,What are the benefits of exercise on blood pressure and overall well-being for cancer survivors?,How does exercise affect blood pressure and what should cancer survivors consider?,0,0,0,0.8805590167274086,0.8651618800392896,0.8865482936452783,0.8774230634706588,0,False,0.8774230634706588,0.8805261353,False,0.6,COMMITS,"Does exercise actually lower blood pressure, or is that just something people say?",Blood Pressure,manual,True,0,0.0,724,,
161,3,What are the benefits of exercise on blood pressure and overall well-being for cancer survivors?,What are the benefits of exercise on blood pressure and overall well-being for cancer survivors?,How does exercise impact blood pressure?,0,0,0,0.8651618800392896,0.8651618800392896,0.9115126234956256,0.8806121278580683,0,False,0.8806121278580683,0.8805261353,False,0.6,COMMITS,"Does exercise actually lower blood pressure, or is that just something people say?",Blood Pressure,manual,True,0,0.0,724,,
162,1,What is the expected number of cancer survivors in the United States by 2040?,What is the expected number of cancer survivors in the United States by 2040?,What is the expected number of cancer survivors in the United States by 2040?,0,0,0,0.9260215672515496,0.9260215672515496,0.9260215672515496,0.9260215672515496,0,False,0.9261375556958504,0.926090963,False,0.5,COMMITS,How many people will be living with cancer in the coming years?,Cancer & Survivorship Education,manual,False,0,0.0,536,,
162,2,What is the expected number of cancer survivors in the United States by 2040?,What is the expected number of cancer survivors in the United States by 2040?,What is the expected number of cancer survivors in the United States by 2040?,0,0,0,0.9260909629728218,0.9260909629728218,0.9260909629728218,0.9260909629728218,0,False,0.9261070002182484,0.926090963,False,0.5,COMMITS,How many people will be living with cancer in the coming years?,Cancer & Survivorship Education,manual,False,0,0.0,536,,
162,3,What is the expected number of cancer survivors in the United States by 2040?,What is the expected number of cancer survivors in the United States by 2040?,What is the expected number of cancer survivors in the United States by 2040?,0,0,0,0.9260909629728218,0.9260909629728218,0.9260909629728218,0.9260909629728218,0,False,0.9260909629728218,0.926090963,False,0.5,COMMITS,How many people will be living with cancer in the coming years?,Cancer & Survivorship Education,manual,False,0,0.0,536,,
